,Unnamed: 0.1,subject,object,new_relation
7120650,144,papillomaviruses,tumor,disease_disease
7120653,147,ebv,cell line,disease_gene
7120661,155,ebv,lymphoblastoid cell line,disease_gene
7120709,203,carcinoma,ebv,disease_disease
7120711,205,npc,malaria,disease_disease
7120715,209,infection,ebv,disease_disease
7120721,215,syndrome,gene,disease_gene
7120856,350,virus infection,liver,disease_disease
7120863,357,hbv,disease,disease_disease
7120880,374,disease,hepatitis,disease_disease
7120886,380,disease,infectious hepatitis,disease_disease
7120897,391,disease,hepatitis,disease_disease
7120912,406,disease,infectious hepatitis,disease_disease
7121008,502,hcc,cancer,disease_disease
7121057,551,chronic active hepatitis,hcc,disease_disease
7121063,557,chronic hepatitis,hcc,disease_disease
7121065,559,hepatitis,hcc,disease_disease
7121081,575,chronic hepatitis,hcc,disease_disease
7121097,591,chronic active hepatitis,hcc,disease_disease
7121105,599,hepatitis,hcc,disease_disease
7121483,977,virus,major,disease_disease
7121517,1011,primary infection,childhood,disease_disease
7121614,1108,rinderpest,verge,disease_gene
7121886,1380,sialidase,influenza,gene_disease
7121899,1393,sialidase,influenza,gene_disease
7122547,646,intranasal administration,ferret,treat_procedure_species
7122697,796,amide,presence,drug_treat_procedure
7123340,1439,sialic acid,sugar,drug_drug
7123356,1455,sialic acid,sugar,drug_drug
7123679,1778,presence,2,treat_procedure_drug
7125035,1225,treatment,methanol,treat_procedure_drug
7125065,1255,carboacyclic nucleoside,treatment,drug_treat_procedure
7125911,2101,transcriptase,human virus,gene_disease
7125912,2102,reverse transcriptase,human virus,gene_disease
7125914,2104,c,transcriptase,drug_gene
7125915,2105,transcriptase,virus,gene_disease
7125922,2112,transcriptase,human virus,gene_disease
7125925,2115,reverse transcriptase,virus,gene_disease
7125937,2127,c,reverse transcriptase,drug_gene
7125942,2132,reverse transcriptase,human virus,gene_disease
7125944,2134,transcriptase,virus,gene_disease
7125948,2138,reverse transcriptase,virus,gene_disease
7126301,255,rna virus,virus,disease_disease
7126307,261,rna virus,virus,disease_disease
7126309,263,rna virus,virus,disease_disease
7126358,312,rna virus,orf,disease_gene
7126487,441,p1,vp0,gene_gene
7126492,446,p1,vp0,gene_gene
7126493,447,p1,cleaved,gene_gene
7126495,449,vp0,vp2,gene_drug
7126496,450,vp0,vp2,gene_drug
7126504,458,ca2,endoplasmic reticulum,drug_gene
7126506,460,vp0,cleaved,gene_gene
7126662,616,poliovirus,human,disease_species
7126728,682,protein,cellular,gene_gene
7126729,683,protein,protein,gene_gene
7126917,871,virus,infant,disease_species
7126959,913,infection,infant,disease_species
7127375,1329,poliovirus,human,disease_species
7127400,1354,enterovirus,disease,disease_disease
7127403,1357,poliovirus,human,disease_species
7127647,1601,hepatitis,human,disease_species
7127683,35,prophylaxis,injection,treat_procedure_treat_procedure
7127774,126,inapparent infection,cattle,disease_species
7127876,228,epidemic,epidemic,disease_disease
7127998,350,virus,human,disease_gene
7128100,452,replicase protein,rna,gene_disease
7128110,462,astroviruses,vpg,disease_drug
7128454,806,virus,horse,disease_species
7128455,807,virus,horse,disease_species
7128457,809,virus,horse,disease_species
7128458,810,virus,horse,disease_species
7128460,812,virus,eee,disease_disease
7128467,6,virus,eee,disease_disease
7128486,25,virus,eee,disease_disease
7128544,83,ie,vee,disease_disease
7128601,140,virus,host,disease_gene
7128723,262,polyarthritis,disease,disease_disease
7128878,417,disease,rubella virus,disease_disease
7128882,421,vaccination,woman,treat_procedure_species
7128900,439,vaccination,woman,treat_procedure_species
7129218,757,prm,flavivirus,gene_disease
7129305,844,yfv,epidemic,disease_disease
7129325,864,presence,quarantine,treat_procedure_drug
7129424,963,virus,infection,disease_disease
7129745,146,virus,blood,disease_disease
7129807,208,encephalitis,human,disease_species
7129854,255,hcv,hepatitis,disease_disease
7129864,265,hcv,hepatitis,disease_disease
7129879,280,hcv,transfusion,disease_treat_procedure
7129884,285,hcv,transfusion,disease_treat_procedure
7129887,288,hcv,transfusion,disease_treat_procedure
7129906,307,hcv,hepatitis,disease_disease
7129918,319,hcv,transfusion,disease_treat_procedure
7129977,378,current treatment,injection,treat_procedure_treat_procedure
7129985,386,treatment,injection,treat_procedure_treat_procedure
7130038,439,hcv core protein,expression,gene_treat_procedure
7130047,448,expression,protein,treat_procedure_gene
7130073,474,expression,protein,treat_procedure_gene
7130098,499,infection,calf,disease_species
7130142,543,ns2,ns3,gene_gene
7130152,553,ns3,p80,gene_gene
7130158,559,ns3,p80,gene_gene
7130235,636,ns2,cleaved,gene_gene
7130271,672,virus,disease,disease_disease
7130276,677,ns2b,flavivirus,gene_disease
7130283,684,ns2b,pestiviruses,gene_disease
7130300,701,rna polymerase,rna helicase,gene_gene
7130382,783,spike protein,protein,gene_gene
7130385,786,protein,large,gene_gene
7130388,789,protein,homologous,gene_gene
7130390,791,protein,homologous,gene_gene
7130403,804,virus,he,disease_gene
7130404,805,mhv,he,disease_gene
7130408,809,nl63,respiratory tract infection,gene_disease
7130409,810,nl63,tract infection,gene_disease
7130410,811,nl63,lower respiratory tract infection,gene_disease
7130412,813,nl63,tract infection,gene_disease
7130414,815,nl63,respiratory tract infection,gene_disease
7130425,826,nl63,infection,gene_disease
7130427,828,nl63,lower respiratory tract infection,gene_disease
7130638,195,lactoferrin,human milk,drug_gene
7130643,200,gangliosides,human,drug_gene
7130677,234,presence,human milk,treat_procedure_gene
7130782,339,illness,human,symptom_species
7131796,1353,presence,lactose,treat_procedure_drug
7131919,1476,leptin,prevention,gene_treat_procedure
7131937,1494,formula,impact,treat_procedure_gene
7133587,1348,pandemic,epidemic,disease_disease
7133588,1349,pandemic,disease,disease_disease
7134032,1793,gnrh,release,gene_treat_procedure
7134162,1923,disease,injury,disease_disease
7134164,1925,disease,injury,disease_disease
7134167,1928,disease,injury,disease_disease
7135517,1349,virus,pig,disease_species
7135897,213,disease,human,disease_gene
7135964,280,i,end,drug_gene
7136260,576,chikv,epidemic,disease_disease
7136380,696,coronaviruses,rna virus,disease_disease
7136624,940,pneumonia,mabs,disease_gene
7136687,1003,infection,child,disease_species
7136689,1005,infection,child,disease_species
7136711,1027,respiratory infection,child,disease_species
7136719,1035,respiratory infection,child,disease_species
7136733,1049,respiratory infection,child,disease_species
7136735,1051,infection,child,disease_species
7136739,1055,infection,child,disease_species
7136748,1064,respiratory infection,child,disease_species
7136972,1288,primary viral pneumonia,s. pneumoniae,disease_species
7137042,1358,cough,infection,disease_disease
7137114,1430,cough,infection,disease_disease
7137119,1435,cough,helminth infection,disease_disease
7139200,1982,positioning,patient,treat_procedure_species
7139507,2289,treatment,icu,treat_procedure_disease
7139647,1,arteriviruses,infection,disease_disease
7139657,11,arteriviruses,infection,disease_disease
7139666,20,prrsv,eav,disease_disease
7139667,21,eav,horse,disease_species
7139680,34,reproductive failure,piglet,disease_species
7139682,36,reproductive failure,piglet,disease_species
7139683,37,reproductive failure,piglet,disease_species
7139692,46,virus,alveolar macrophage,disease_gene
7139695,49,reproductive failure,pneumonia,disease_disease
7139726,80,reproductive failure,virus,disease_disease
7139729,83,virus,macrophage,disease_gene
7140072,426,ribosomal protein,nucleolus,gene_gene
7140082,436,ribosomal protein,nucleolus,gene_gene
7140090,444,fibrillarin,nucleolus,gene_gene
7140133,487,nucleolin,protein,gene_gene
7140162,516,b23,multifunctional,gene_gene
7140183,537,b23,phosphoprotein,gene_gene
7140319,673,nols,arginine,gene_drug
7140615,969,nucleolus,2009,gene_disease
7140769,1123,associated virus,cap,disease_drug
7140838,1192,picornavirus,nucleolus,disease_gene
7140858,1212,nucleocapsid protein,arterivirus,gene_disease
7141193,1547,virus,nucleolus,disease_gene
7141269,1623,protein,gene,gene_gene
7141282,1636,protein,gene,gene_gene
7141330,1684,treatment,okadaic acid,treat_procedure_drug
7141781,2135,multifunctional,vpg,gene_drug
7142373,462,disease,disease,disease_disease
7142405,494,disease,disease,disease_disease
7144017,684,siv infection,macaque,disease_species
7144028,695,disease,sivmac infection,disease_disease
7144064,731,hyperplasia,lymphoid depletion,disease_disease
7144163,830,expression,siv,treat_procedure_disease
7144197,864,expression,siv,treat_procedure_disease
7144535,1202,tlr,tlr7,gene_gene
7144551,1218,siv,pdcs,disease_gene
7144558,1225,hiv,pdcs,disease_gene
7144634,1301,hiv,endosomes,disease_gene
7144680,1347,trim5α,best,gene_gene
7144987,113,pdcs,finding,gene_symptom
7144990,116,pdcs,finding,gene_symptom
7145001,127,pdcs,finding,gene_symptom
7145005,131,pdcs,blood,gene_disease
7145010,136,pdcs,finding,gene_symptom
7145058,184,pdcs,adept,gene_treat_procedure
7145807,933,th17,macaque,gene_species
7147061,2187,disease progression,hiv infection,disease_disease
7147163,2289,damage,infection,gene_disease
7147183,2309,plasma,hiv infection,gene_disease
7147288,2414,pdcs,blood,gene_disease
7147596,2722,lp,elevation,gene_treat_procedure
7147965,3091,administration,lymphopenia,treat_procedure_disease
7149754,616,virus,specie,disease_species
7150721,1583,membrane,orf 6,gene_gene
7150730,1592,protein,orf 3 protein,gene_gene
7150732,1594,protein,orf 3 protein,gene_gene
7150734,1596,protein,orf 3 protein,gene_gene
7150737,1599,protein,orf 3 protein,gene_gene
7150810,1672,high fever,lymphopenia,disease_disease
7150817,1679,virus,horse,disease_species
7150821,1683,high fever,lymphopenia,disease_disease
7150826,1688,fever,lymphopenia,disease_disease
7150848,1710,high fever,lymphopenia,disease_disease
7150852,1714,fever,lymphopenia,disease_disease
7150857,1719,fever,lymphopenia,disease_disease
7150860,1722,fever,lymphopenia,disease_disease
7150865,1727,virus,horse,disease_species
7150871,1733,high fever,lymphopenia,disease_disease
7151400,2262,fever,anorexia,disease_disease
7151532,86,infection,virus,disease_disease
7151609,163,infection,antibody,disease_gene
7151684,238,infection,antibody,disease_gene
7151705,259,infection,myometritis,disease_disease
7151884,438,rna,protein,disease_gene
7151895,449,virus,lipid bilayer,disease_gene
7152474,1028,lentivirus,htlv,disease_disease
7152479,1033,lentivirus,htlv,disease_disease
7152509,1063,feline immunodeficiency virus,immunodeficiency,disease_disease
7152545,1099,immunodeficiency,disease,disease_disease
7152558,1112,immunodeficiency,disease,disease_disease
7152564,1118,immunodeficiency virus,immunodeficiency,disease_disease
7152781,1335,tat,tax,gene_gene
7153350,1904,set,long,gene_disease
7155633,69,rev,tat,gene_gene
7156169,605,na,rabbit,disease_species
7156171,607,k,same,drug_disease
7156250,686,na,same,disease_disease
7156742,1178,conjunctivitis,rabbit,disease_species
7156864,1300,squirrel fibroma virus,rabbit,disease_species
7157050,165,conjunctivitis,stromal keratitis,disease_disease
7157052,167,conjunctivitis,keratitis,disease_disease
7157055,170,conjunctivitis,stromal keratitis,disease_disease
7157063,178,conjunctivitis,stromal keratitis,disease_disease
7157065,180,conjunctivitis,keratitis,disease_disease
7157066,181,conjunctivitis,stromal keratitis,disease_disease
7157067,182,conjunctivitis,keratitis,disease_disease
7157070,185,conjunctivitis,keratitis,disease_disease
7157298,413,blepharoconjunctivitis,multifocal choroiditis,disease_disease
7157322,437,blepharoconjunctivitis,multifocal choroiditis,disease_disease
7157328,443,disease,choroiditis,disease_disease
7157335,450,blepharoconjunctivitis,multifocal choroiditis,disease_disease
7157345,460,histoplasmosis,disease,disease_disease
7157346,461,blepharoconjunctivitis,multifocal choroiditis,disease_disease
7157353,468,infectious agent,rabbit,disease_species
7157356,471,infectious agent,rabbit,disease_species
7157372,487,disease,aqueous humor,disease_disease
7157378,493,disease,antibody,disease_gene
7157381,496,disease,humor,disease_treat_procedure
7157461,576,injection,uveitis,treat_procedure_disease
7157469,584,uveitis,serum albumin,disease_gene
7157470,585,uveitis,rabbit,disease_species
7157475,590,uveitis,bovine serum albumin,disease_gene
7157480,595,uveitis,serum albumin,disease_gene
7157481,596,uveitis,bovine serum albumin,disease_gene
7157486,601,uveitis,rabbit,disease_species
7157495,610,injection,uveitis,treat_procedure_disease
7157508,623,injection,uveitis,treat_procedure_disease
7157538,653,condition,topical application,disease_treat_procedure
7157572,687,condition,application,disease_treat_procedure
7157837,952,corticosteroid,elevation,drug_treat_procedure
7157908,1023,injection,elevation,treat_procedure_treat_procedure
7157920,1035,injection,elevation,treat_procedure_treat_procedure
7158297,1412,sclera,wound,disease_disease
7158660,1775,infection,severe acute respiratory syndrome,disease_disease
7159039,2154,presence,cytoplasm,treat_procedure_gene
7159309,2424,gene therapy,infection,treat_procedure_disease
7159395,2510,virus,middle east respiratory syndrome,disease_disease
7159477,2592,infection,respiratory virus,disease_disease
7160079,554,digestive problem,rabbit,symptom_species
7160099,574,coccidiosis,ampicillin,disease_drug
7160309,784,enteropathy,rabbit,disease_species
7160453,928,alkalosis,rabbit,disease_species
7160475,950,therapy,treatment,treat_procedure_treat_procedure
7160676,1151,presence,stomach,treat_procedure_disease
7160801,1276,weight loss,presence,disease_treat_procedure
7160891,1366,presence,administration,treat_procedure_treat_procedure
7160943,1418,depression,presence,disease_treat_procedure
