,Unnamed: 0.1,subject,object,new_relation
7573508,118,neurological disease,ataxia,disease_disease
7573521,131,neurological disease,ataxia,disease_disease
7573529,139,neurological disease,ataxia,disease_disease
7573539,149,fever,ataxia,symptom_disease
7573547,157,disease,ataxia,disease_disease
7573554,164,disease,ataxia,disease_disease
7573560,170,fever,ataxia,symptom_disease
7573563,173,fever,ataxia,symptom_disease
7573916,526,pleocytosis,protein,disease_gene
7573920,530,pleocytosis,protein,disease_gene
7573921,531,pleocytosis,protein,disease_gene
7574079,689,pleocytosis,protein,disease_gene
7576048,456,albumin,hypoalbuminemia,gene_disease
7576055,463,albumin,hypoalbuminemia,gene_disease
7576430,838,humoral immunodeficiency,immunodeficiency,disease_disease
7576461,869,immunodeficiency,immunodeficiency,disease_disease
7577307,307,application,mix,treat_procedure_gene
7577379,379,sickle cell trait,trait,disease_gene
7577525,525,hypercholesterolemia,detected,disease_treat_procedure
7577526,526,familial hypercholesterolemia,detected,disease_treat_procedure
7577539,539,hypercholesterolemia,detected,disease_treat_procedure
7577544,544,familial hypercholesterolemia,detected,disease_treat_procedure
7577590,590,familial hypercholesterolemia,detected,disease_treat_procedure
7577593,593,hypercholesterolemia,detected,disease_treat_procedure
7578875,9,virus,influenza,disease_disease
7579470,604,reduction,treatment,treat_procedure_treat_procedure
7579716,850,finding,u,symptom_disease
7581114,7,virus,gastroenteritis,disease_disease
7582752,1645,disease,treatment,disease_treat_procedure
7583054,277,zoonotic disease,rare,disease_gene
7583081,304,disease,rare,disease_gene
7583352,575,ileitis,emaciation,disease_symptom
7583360,583,ileitis,hepatic necrosis,disease_disease
7583382,605,ileitis,hepatic necrosis,disease_disease
7583403,626,ileitis,typhlitis,disease_disease
7583412,635,ileitis,hepatic necrosis,disease_disease
7583415,638,ileitis,typhlitis,disease_disease
7583422,645,ileitis,typhlitis,disease_disease
7583806,1029,pneumonia,exfoliative dermatitis,disease_disease
7583807,1030,pneumonia,conjunctivitis,disease_disease
7583810,1033,pneumonia,cheilitis,disease_disease
7583813,1036,pneumonia,mastitis,disease_disease
7583817,1040,pneumonia,cheilitis,disease_disease
7583818,1041,pneumonia,mastitis,disease_disease
7583820,1043,pneumonia,dermatitis,disease_disease
7583822,1045,pneumonia,conjunctivitis,disease_disease
7583878,1101,anorexia,lethargy,disease_symptom
7583886,1109,pneumonia,pyometra,disease_disease
7583891,1114,anorexia,lethargy,disease_symptom
7584342,1565,herpesvirus,salivary gland virus,disease_disease
7584505,1728,reduction,colony,treat_procedure_gene
7584512,1735,reduction,prevention,treat_procedure_treat_procedure
7585034,501,neurologic disease,torticollis,disease_symptom
7585036,503,neurologic disease,torticollis,disease_symptom
7585039,506,progressive disease,torticollis,disease_symptom
7585042,509,disease,torticollis,disease_symptom
7585043,510,disease,torticollis,disease_symptom
7585046,513,progressive disease,torticollis,disease_symptom
7585780,1247,infiltration,ketosis,treat_procedure_disease
7588628,1159,renal failure,dysfunction,disease_disease
7588630,1161,chronic renal failure,dysfunction,disease_disease
7589343,162,coronaviruses,core,disease_gene
7589429,248,infectious bursal disease virus,infectious pancreatic necrosis virus,disease_disease
7591768,1544,erosion,symptom,disease_symptom
7594735,2297,syndrome,coronavirus,disease_disease
7597074,2338,coronaviruses,toroviruses,disease_disease
7597076,2340,coronaviruses,severe diarrhea,disease_symptom
7597081,2345,coronaviruses,toroviruses,disease_disease
7597086,2350,coronaviruses,diarrhea,disease_symptom
7597109,2373,coronaviruses,diarrhea,disease_symptom
7597125,2389,coronaviruses,toroviruses,disease_disease
7597126,2390,coronaviruses,severe diarrhea,disease_symptom
7597446,317,positive pressure ventilation,intubation,treat_procedure_treat_procedure
7597450,321,positive pressure ventilation,intubation,treat_procedure_treat_procedure
7597454,325,positive pressure ventilation,intubation,treat_procedure_treat_procedure
7598175,1046,he,fatigue,disease_symptom
7598369,1240,calreticulin,folding,gene_treat_procedure
7603454,1385,virus,type,disease_gene
7606454,23,nucleocapsid,genome,gene_gene
7610046,1951,presence,induction,treat_procedure_treat_procedure
7610280,2185,p38,expression,gene_treat_procedure
7610288,2193,p38,expression,gene_treat_procedure
7610651,2556,p38,expression,gene_treat_procedure
7611086,400,phage,infection,disease_disease
7612367,171,nucleic acid,extracted,gene_treat_procedure
7616106,3910,adjustment,u,treat_procedure_disease
7618993,2616,serum,extracted,gene_treat_procedure
7619492,336,protein,serum,gene_gene
7619990,834,finding,presence,symptom_treat_procedure
7620096,940,genome,coronaviruses,gene_disease
7620121,965,genome,coronaviruses,gene_disease
7620137,981,coronavirus,betacoronavirus,disease_disease
7622937,2335,protein,nucleocapsid,gene_gene
7623676,483,p38,tumor necrosis factor,gene_gene
7627428,1860,clearance,immunopathology,treat_procedure_disease
7627434,1866,clearance,immunopathology,treat_procedure_disease
7627437,1869,clearance,immunopathology,treat_procedure_disease
7627834,2266,clearance,immunopathology,treat_procedure_disease
7627838,2270,clearance,immunopathology,treat_procedure_disease
7627839,2271,clearance,immunopathology,treat_procedure_disease
7628322,196,mouse hepatitis virus,infectious bronchitis virus,disease_disease
7628333,207,mouse hepatitis virus,infectious bronchitis virus,disease_disease
7628355,229,mouse hepatitis virus,infectious bronchitis virus,disease_disease
7628471,345,coronaviruses,crown,disease_gene
7628970,844,expression,detected,treat_procedure_treat_procedure
7635050,2285,presence,expression,treat_procedure_treat_procedure
7636882,1672,virus,damage,disease_gene
7637168,1958,virus,expression,disease_treat_procedure
7638267,3057,protein,viral genome,gene_gene
7638274,3064,protein,nucleocapsid,gene_gene
7638290,3080,protein,genome,gene_gene
7640115,1555,detection,serum,treat_procedure_gene
7640222,1662,16,procedure,gene_treat_procedure
7646715,1843,trichomonasvirus,potyviruses,disease_disease
7650927,743,expression,gene,treat_procedure_gene
7653361,691,treatment,treatment,treat_procedure_treat_procedure
7653364,694,treatment,treatment,treat_procedure_treat_procedure
7653367,697,treatment,treatment,treat_procedure_treat_procedure
7653880,1210,hypertension,diabetes,disease_disease
7653888,1218,hypertension,diabetes,disease_disease
7653889,1219,hypertension,diabetes,disease_disease
7653890,1220,hypertension,diabetes,disease_disease
7653892,1222,hypertension,diabetes,disease_disease
7654293,1623,fever,cough,symptom_symptom
7654398,29,cough,symptom,symptom_symptom
7655136,767,virus,detection,disease_treat_procedure
7655164,795,virus,detection,disease_treat_procedure
7655170,801,virus,detected,disease_treat_procedure
7655260,891,cough,symptom,symptom_symptom
7655672,1303,conditioning regimen,disease,treat_procedure_disease
7657895,1315,pneumonia,disease,disease_disease
7658226,1646,lymphopenia,respiratory failure,disease_disease
7658432,1852,infection,induction,disease_treat_procedure
7658437,1857,infection,induction,disease_treat_procedure
7658591,2011,treatment,liver,treat_procedure_disease
7658866,2286,administration,arthritis,treat_procedure_disease
7659108,2528,detection,brain,treat_procedure_disease
7660691,1415,genome,detected,gene_treat_procedure
7664543,588,cough,bronchiolitis,symptom_disease
7664550,595,cough,wheezing,symptom_symptom
7664557,602,cough,dyspnea,symptom_symptom
7664925,970,disease,coinfections,disease_disease
7664942,987,disease,coronavirus,disease_disease
7668303,547,flu,minor,disease_gene
7668304,548,flu,minor,disease_gene
7668361,605,flu,minor,disease_gene
7668362,606,flu,minor,disease_gene
7668504,748,infection,organ failure,disease_symptom
7668509,753,secondary infection,organ failure,disease_symptom
7669598,295,pneumonia,respiratory distress syndrome,disease_disease
7669633,330,pneumonia,acute respiratory distress syndrome,disease_disease
7671860,933,microglia,microglia,gene_gene
7671861,934,microglia,microglia,gene_gene
7672060,1133,damage,destruction,gene_treat_procedure
7672064,1137,damage,destruction,gene_treat_procedure
7672069,1142,damage,destruction,gene_treat_procedure
7674641,93,virus,12,disease_gene
7674737,189,virus,pig,disease_gene
7674739,191,virus,pig,disease_gene
7674742,194,virus,pig,disease_gene
7675659,1111,change,change,treat_procedure_treat_procedure
7676309,1761,illness,past,symptom_gene
7676333,1785,flu,disease,disease_disease
7679074,236,virus,release,disease_treat_procedure
7679081,243,virus,cytoplasm,disease_gene
7680429,470,hypertension,matrix,disease_treat_procedure
7680453,494,portal hypertension,matrix,disease_treat_procedure
7680476,517,portal hypertension,matrix,disease_treat_procedure
7680512,553,hypertension,matrix,disease_treat_procedure
7682435,127,trait,chromosome 3,gene_gene
7682479,171,panuveitis,keratitis,disease_disease
7682494,186,panuveitis,lethargy,disease_symptom
7682497,189,panuveitis,keratitis,disease_disease
7682625,317,panuveitis,retinitis,disease_disease
7682637,329,panuveitis,retinitis,disease_disease
7682647,339,panuveitis,retinitis,disease_disease
7682655,347,panuveitis,keratitis,disease_disease
7682729,421,feline coronavirus,feline infectious peritonitis,disease_disease
7682788,480,coronavirus,feline infectious peritonitis,disease_disease
7682851,543,coronavirus,feline infectious peritonitis,disease_disease
7682852,544,feline coronavirus,feline infectious peritonitis,disease_disease
7683072,764,hepatic infarction,disseminated intravascular coagulation,disease_disease
7683115,807,ileitis,colitis,disease_disease
7683344,1036,pancreatic acinar atrophy,pancreatitis,disease_disease
7683370,1062,pancreatic acinar atrophy,chronic pancreatitis,disease_disease
7685297,1900,coronaviruses,pp1a,disease_gene
7686525,425,protein,protein,gene_gene
7688431,164,fusion,release,treat_procedure_treat_procedure
7689171,904,infection,fusion,disease_treat_procedure
7690522,2255,induction,step,treat_procedure_gene
7694855,493,virus,influenza,disease_disease
7696661,519,presence,step,treat_procedure_gene
7700075,250,particle,lung,gene_disease
7701032,1207,influenza,pneumonia,disease_disease
7701109,1284,coronaviruses,detected,disease_treat_procedure
7701167,1342,coinfection,human bocavirus,disease_disease
7701170,1345,coinfection,bocavirus,disease_disease
7701191,1366,virus,detected,disease_treat_procedure
7701237,1412,virus,detected,disease_treat_procedure
7701430,1605,coinfection,disease,disease_disease
7701434,0,rhinovirus,mixed infection,disease_disease
7701435,1,rhinovirus infection,pneumococcal infection,disease_disease
7701599,165,presence,bacterial infection,treat_procedure_disease
7701606,172,presence,infection,treat_procedure_disease
7702223,789,expression,common cold virus,treat_procedure_disease
7702228,794,expression,virus,treat_procedure_disease
7702902,1468,encephalitis,detected,disease_treat_procedure
7703314,1880,detection,mixed infection,treat_procedure_disease
7703355,1921,coinfections,respiratory disease,disease_disease
7705552,23,co-infection,influenza,disease_disease
7705579,50,presence,infection,treat_procedure_disease
7706059,530,chromatin,red,gene_gene
7706608,72,syndrome,emerging infectious disease,disease_disease
7706663,127,syndrome,infectious disease,disease_disease
7706666,130,syndrome,disease,disease_disease
7708095,1559,treatment,presence,treat_procedure_treat_procedure
7709336,776,n,reduction,treat_procedure_treat_procedure
7709658,1098,reduction,detected,treat_procedure_treat_procedure
7710545,317,induction,recruitment,treat_procedure_disease
7710768,540,induction,lung,treat_procedure_disease
7713749,82,infection,diarrhoea,disease_symptom
7713753,86,infection,acute diarrhoea,disease_disease
7714742,1075,influenza,detection,disease_treat_procedure
7714757,1090,influenza,detection,disease_treat_procedure
7714893,1226,influenza,illness,disease_symptom
7714938,1271,influenza,illness,disease_symptom
7714982,1315,influenza,illness,disease_symptom
7716806,1289,demand,met,treat_procedure_gene
7723482,1107,overlap,overlap,treat_procedure_treat_procedure
7724016,1641,protein,membrane,gene_gene
7724445,217,asthma,condition,disease_disease
7725547,1319,infection,herpes simplex virus type 1,disease_disease
7725845,1617,virus infection,autoimmunity,disease_disease
7726018,1,infection,induction,disease_treat_procedure
7726132,115,damage,progressive disease,gene_disease
7726134,117,damage,disease,gene_disease
7726184,167,virus,reduction,disease_treat_procedure
7727113,1096,stimulation,infection,treat_procedure_disease
7727968,1951,membrane,cell surface,gene_gene
7729153,818,treatment,simple,treat_procedure_gene
7729911,1576,virus,genome,disease_gene
7730612,680,expression,protein,treat_procedure_gene
7730753,821,protein,mouse,gene_gene
7730755,823,protein,mouse,gene_gene
7731387,1455,immunization,vector,treat_procedure_species
7731397,1465,immunization,vector,treat_procedure_species
7733006,68,presence,presence,treat_procedure_treat_procedure
7733023,85,presence,presence,treat_procedure_treat_procedure
7733083,145,he,image,disease_disease
7733103,165,she,image,gene_disease
7734421,117,cystatins,mass,gene_gene
7734446,142,cystatins,mass,gene_gene
7736049,1745,infection,fusion,disease_treat_procedure
7736651,73,change,change,treat_procedure_treat_procedure
7737577,999,door,open,disease_treat_procedure
7737689,1111,genetic material,construction,gene_treat_procedure
7739060,2482,infection,disease,disease_disease
7739427,2849,gene,gene,gene_gene
7739465,2887,gene,virus,gene_disease
7742407,2786,cough,fever,symptom_symptom
7744440,1814,infection,animal,disease_species
7744443,1817,infection,animal,disease_species
7749307,1128,virus,respiratory tract infection,disease_disease
