,Unnamed: 0.1,subject,object,new_relation
34219,34333,patient,chronic hepatitis c,be_related_with
34220,34334,mouse,acute encephalitis,be_related_with
34221,34335,mouse,weight loss,be_related_with
34227,34341,asthma-like reactivity,child,be_in
34229,34343,3,gastrointestinal symptom,be_related_with
34230,34344,infection,severe,be_related_with
34231,34345,patient,acute respiratory distress syndrome,be_related_with
34232,34346,lung inflammation,ards,be_related_with
34235,34349,sars-cov infection,acute respiratory distress syndrome,be_related_with
34237,34351,patient,pneumonia,be_related_with
34239,34353,mouse,eae,be_related_with
34244,34358,public,disease,be_related_with
34246,34360,child,malignancy,be_related_with
34248,34362,influenza,severe,be_related_with
34254,34368,person,mental health,be_related_with
34256,34370,lopinavir,sars-cov,transmit
34257,34371,mddcs,prrsv infection,be_related_with
34258,34372,venezuelan equine encephalitis virus,sindbis virus,transmit
34259,34373,coronavirus,rna virus,be_related_with
34260,34374,person,hyperthyroidism,be_related_with
34262,34376,protein 7,tgev infection,be_related_with
34263,34377,type i ifn,mhv infection,be_related_with
34264,34378,asthma,coughing,be_related_with
34268,34382,patient,stroke,be_related_with
34269,34383,respiratory virus,ebc,be_related_with
34271,34385,disease,radiographic disease,be_related_with
34272,34386,dengue infection,dhf,treat
34273,34387,protein,tgev infection,be_related_with
34274,34388,curcumine,infection,be_related_with
34275,34389,mouse,weight loss,be_related_with
34276,34390,covid-19,cat,transmit
34277,34391,mbl,sars-cov,transmit
34279,34393,virus,cpe,be_related_with
34280,34394,full-length p6,coronavirus infection,be_related_with
34281,34395,disease,respiratory distress,be_related_with
34282,34396,coronavirus,rna virus,be_related_with
34283,34397,iga,disease,be_related_with
34287,34401,acute encephalitis,sv,be_related_with
34289,34403,hct recipient,aii,be_related_with
34290,34404,patient,rhinitis,be_related_with
34291,34405,patient,respiratory disease,be_related_with
34293,34407,influenza virus,a,treat
34294,34408,child,sore throat,be_related_with
34297,34411,acute febrile respiratory illness,leukocytopenia,be_related_with
34298,34412,ili-syndrome,influenza infection,be_related_with
34299,34413,legionella,pneumonia,be_related_with
34301,34415,penetrenes,class,be_in
34303,34417,fever,sudden death,be_related_with
34304,34418,gene,major,be_related_with
34305,34419,porcine epidemic diarrhea virus,diarrhea,be_related_with
34306,34420,patient,acute bronchitis,be_related_with
34307,34421,child,lrtis,be_related_with
34310,34424,lr,sev,treat
34312,34426,fatal respiratory disease,sars-cov,transmit
34313,34427,child,viral illness,be_related_with
34315,34429,ifn-λs,sars-cov,transmit
34317,34431,s. aureus,h1n1,transmit
34318,34432,dyspnea,covid-19 infection,be_related_with
34319,34433,infant,rsv bronchiolitis,be_related_with
34326,34440,disease,fever,be_related_with
34327,34441,illness,disease,be_related_with
34329,34443,sars,pandemic,be_related_with
34330,34444,uda,sars-cov,transmit
34331,34445,cryptococcus neoformans,meningitis,be_related_with
34334,34448,mers-cov,human,be_in
34335,34449,adv,macropinocytosis,be_related_with
34338,34452,calf,bvd,transmit
34339,34453,ra,infection,be_related_with
34341,34455,hyperthermia,ischemia,be_related_with
34342,34456,axonal injury,gdvii virus infection,be_related_with
34343,34457,crp,sepsis,be_related_with
34344,34458,neurogenic pulmonary edema,hemorrhage,be_related_with
34345,34459,patient,acute viral encephalitis,be_related_with
34349,34463,child,icu,be_related_with
34351,34465,hyperglycaemia,insulin resistance,be_related_with
34352,34466,hcv,chronic liver disease,be_related_with
34356,34470,human,pandemic,be_related_with
34360,34474,cov,pneumonia,be_related_with
34362,34476,sars virus,covid-19 virus,be_related_with
34363,34477,gd,d2o,be_in
34365,34479,child,hmpv infection,be_related_with
34366,34480,coronavirus inflection,respiratory tract disease,be_related_with
34370,34484,patient,h1n1,transmit
34373,34487,crp,sepsis,be_related_with
34379,34493,lithium chloride,bronchitis coronavirus,be_related_with
34381,34495,oseltamivir,weight loss,be_related_with
34382,34496,s protein,infection,be_related_with
34383,34497,glycosyltransferases,coronavirus mouse hepatitis virus,be_related_with
34385,34499,child,adenovirus,transmit
34386,34500,rabies,disease,be_related_with
34387,34501,ip-10,type,be_related_with
34389,34503,respiratory symptom,distress syndrome,be_related_with
34391,34505,corticosteroid,hypoxia,be_related_with
34393,34507,aom,bacterial,be_related_with
34395,34509,parvum,infectious agent,be_related_with
34396,34510,alveolar damage,alveolar epithelial infection,be_related_with
34398,34512,hpai h5n1 virus,disease,be_related_with
34402,34516,patient,acute respiratory distress syndrome,be_related_with
34405,34519,asthma,airway disease,be_related_with
34406,34520,person,sars-cov,transmit
34413,34527,person,fever,be_related_with
34419,34533,adenovirus,acute respiratory infection,be_related_with
34423,34537,child,illness,be_related_with
34426,34540,virus,acute respiratory illness,be_related_with
34429,34543,ards,inflammation,be_related_with
34431,34545,dog,enteritis,be_related_with
34432,34546,child,2009 h1n1 influenza,be_related_with
34435,34549,vaccine,mouse,transmit
34440,34554,sars-cov virus,syndrome,be_related_with
34442,34556,mouse,disease,be_related_with
34443,34557,patient,cancer,be_related_with
34444,34558,mouse,mouse,transmit
34445,34559,sars coronavirus,pulmonary syndrome,be_related_with
34446,34560,infection,autoimmunity,be_related_with
34452,34566,encephalitis,jev,be_related_with
34454,34568,patient,cough,be_related_with
34455,34569,nsp1,sars,transmit
34457,34571,s. aureus,influenza a,transmit
34459,34573,nucleic acid,sl,be_related_with
34468,34582,virus,cns,be_related_with
34469,34583,patient,sepsis,be_related_with
34471,34585,mouse,sars-cov,transmit
34472,34586,virus,influenza virus,transmit
34473,34587,porcine epidemic diarrhea virus,porcine epidemic diarrhoea,be_related_with
34474,34588,child,hbov,be_related_with
34475,34589,weight loss,high,be_related_with
34477,34591,ace2,lung,be_related_with
34480,34594,adenovirus,infection,be_related_with
34482,34596,virus,cpe,be_related_with
34483,34597,respiratory disease,human,be_in
34486,34600,e3,vaccinia virus,transmit
34487,34601,child,ari,treat
34488,34602,patient,diabetes,be_related_with
34490,34604,primary influenza pneumonia,acute lung injury,be_related_with
34493,34607,ace2,sars-cov,transmit
34494,34608,coronavirus,disease,be_related_with
34496,34610,tract inflection,disease,be_related_with
34497,34611,infection,influenza a,transmit
34499,34613,cov,acute respiratory syndrome,be_related_with
34503,34617,pi3k,infection,be_related_with
34504,34618,virus infection,m,be_in
34509,34623,patient,high,be_related_with
34510,34624,swallowing impairment,aspiration pneumonia,be_related_with
34513,34627,rotavirus inflection,pig,be_in
34515,34629,sars-cov,human,be_in
34516,34630,hcv,cirrhosis,be_related_with
34518,34632,a/h5n1,disease,be_related_with
34520,34634,hsp90,major,be_related_with
34522,34636,sinusitis,respiratory infection,be_related_with
34523,34637,influenza virus infection,tracheobronchitis,be_related_with
34525,34639,ards,inflammation,be_related_with
34526,34640,piglet,disease,be_related_with
34528,34642,human,cov,transmit
34530,34644,no,influenza virus,transmit
34531,34645,virus,human,be_in
34533,34647,child,shock,be_related_with
34535,34649,patient,copd,be_related_with
34539,34653,patient,weakness,be_related_with
34542,34656,patient,gastrointestinal bleeding,be_related_with
34543,34657,adv,macropinocytosis,be_related_with
34547,34661,plague,disease,be_related_with
34548,34662,covid-19,respiratory syndrome,be_related_with
34550,34664,viral infection,neuroinflammation,be_related_with
34552,34666,protein,horse,be_in
34556,34670,covid-19,covid-19,transmit
34562,34676,disease,sars-cov,transmit
34564,34678,dog,q fever,be_related_with
34565,34679,infection,dm,treat
34567,34681,bubonic plague,disease,be_related_with
34572,34686,coronavirus inflection,common cold,be_related_with
34575,34689,p. aeruginosa,mouse,transmit
34576,34690,virus,middle east respiratory syndrome coronavirus,be_related_with
34580,34694,woman,covid-19,transmit
34582,34696,rotavirus,diarrhoea,be_related_with
34583,34697,pertussis,public,be_related_with
34585,34699,plasma,viraemia,be_related_with
34587,34701,hamster,infection,be_related_with
34589,34703,hcov-nl63,pedv,treat
34590,34704,mab,microbial disease,be_related_with
34593,34707,disease,sickness,be_related_with
34600,34714,depression,liver,be_related_with
34602,34716,sesquiterpenes,severe acute respiratory syndrome,be_related_with
34603,34717,duck,right,be_related_with
34606,34720,man,dirofilaria immitis,be_related_with
34610,34724,ntrypanosoma cruzi,chaga disease,be_related_with
34611,34725,ra,cytokine storm,be_related_with
34612,34726,disease,sars-cov,transmit
34613,34727,herpesvirus,mers-cov,be_related_with
34614,34728,9b,lower,be_related_with
34617,34731,spanish flu,influenza pandemic,be_related_with
34618,34732,person,hbv,be_related_with
34619,34733,k,lower,be_related_with
34620,34734,h1n1 influenza,2009,be_related_with
34626,34740,patient,hbov,be_related_with
34627,34741,coronavirus,pneumonia,be_related_with
34629,34743,dysoxia,mitochondrial dysfunction,be_related_with
34630,34744,gastrointestinal symptom,respiratory symptom,be_related_with
34633,34747,rbd,major,be_related_with
34637,34751,anthrax,bacillus anthracis,be_in
34639,34753,nosocomial infection,severe,be_related_with
34642,34756,prothrombin,abnormal,be_related_with
34643,34757,suppurative myocarditis,infection,be_related_with
34648,34762,inflection,patient,be_in
34650,34764,inflection,emerging disease,be_related_with
34652,34766,type i ifn,tgev infection,be_related_with
34653,34767,covid-19,pandemic disease,be_related_with
34654,34768,hypoglycemia,iit,be_related_with
34656,34770,rna,cns,be_related_with
34658,34772,infection,sars-cov,transmit
34660,34774,influenza virus,mouse,transmit
34661,34775,icp0,leukaemia,be_related_with
34662,34776,pneumomediastinum,sars,transmit
34663,34777,ra,distress syndrome,be_related_with
34664,34778,patient,lung injury,be_related_with
34665,34779,herpesviruses,pulmonary complication,be_related_with
34666,34780,person,coronavirus,transmit
34667,34781,enterhaemorrhagic e. coli,diarrhoea,be_related_with
34668,34782,disease,chronic,be_related_with
34669,34783,respiratory syndrome,acute respiratory illness,be_related_with
34670,34784,patient,pain,be_related_with
34671,34785,ngal,aki,be_related_with
34678,34792,glutamate,major,be_related_with
34685,34799,protozoan parasite,diarrhoea,be_related_with
34689,34803,patient,acute respiratory syndrome,be_related_with
34691,34805,dog,q fever,be_related_with
34692,34806,syndrome,coronavirus,transmit
34693,34807,igf-1,mouse,transmit
34694,34808,sepsis,major,be_related_with
34695,34809,s. pneumoniae,mouse,transmit
34696,34810,hypoxemia,pneumonia,be_related_with
34697,34811,woman,fever,be_related_with
34699,34813,hypoglycemia,iit,be_related_with
34701,34815,disease,nasal discharge,be_related_with
34703,34817,virus,h1n1,transmit
34705,34819,patient,influenza a,transmit
34708,34822,flavivirus,flavivirus,transmit
34715,34829,prcv,respiratory disease,be_related_with
34716,34830,antibody,disease,be_related_with
34721,34835,mabs,disease,be_related_with
34726,34840,mouse,infection,be_related_with
34728,34842,h5n1,bronchopneumonia,be_related_with
34729,34843,fulminant hepatitis,deficiency,be_related_with
34730,34844,fever,influenza,transmit
34732,34846,patient,chronic hepatitis b infection,be_related_with
34733,34847,sars-cov infection,pneumonia,be_related_with
34734,34848,respiratory disease,rat,be_in
34735,34849,inflection,seasonal influenza,be_related_with
34738,34852,patient,endothelial dysfunction,be_related_with
34739,34853,infection,hsv,transmit
34741,34855,diabetes,respiratory distress syndrome,be_related_with
34742,34856,antibody,hi,transmit
34745,34859,ifitm protein,sars-cov,transmit
34746,34860,swine flu,pandemic,be_related_with
34748,34862,inflammatory lesion,lung,be_related_with
34750,34864,infection,poliovirus,transmit
34751,34865,patient,sars-cov,transmit
34753,34867,patient,hepatitis,transmit
34757,34871,arb,dmpc,treat
34763,34877,tlr3,influenza infection,be_related_with
34766,34880,acute respiratory syndrome,infection,be_related_with
34768,34882,nh,hcp,be_related_with
34769,34883,child,2009 h1n1 influenza infection,be_related_with
34770,34884,syndrome,disease,be_related_with
34772,34886,2009 h1n1 infection,human,be_in
34773,34887,patient,ards,be_related_with
34774,34888,pulmonary edema,hemorrhage,be_related_with
34776,34890,acute respiratory syndrome,sars-cov,transmit
34782,34896,csf,neurological disease,be_related_with
34783,34897,n,critical,be_related_with
34784,34898,infectious peritonitis,cat,transmit
34785,34899,pneumonia,influenza,transmit
34786,34900,c5,fibrosis,be_related_with
34787,34901,receptor,sars-cov,transmit
34788,34902,cchfv-l otu,disease,be_related_with
34789,34903,plant virus,pmmv,transmit
34791,34905,fip,disease,be_related_with
34792,34906,ebv,ptld,be_related_with
34793,34907,spanish flu,1918,be_related_with
34796,34910,cmv,blood,be_related_with
34797,34911,paralysis,dyspnea,be_related_with
34801,34915,mhv-a59,infection,be_related_with
