object,subject,relation
human milk,immunoglobulin,gene_gene
human milk,bicarbonate,drug_gene
human milk,antibody,gene_gene
recruitment,pattern recognition receptor,gene_disease
viral infection,elevation,treat_procedure_disease
covid-19,aki,disease_disease
tachypnea,fever,symptom_disease
at1r,ace2,gene_gene
cardiovascular disorder,disorder,disease_disease
cardiovascular disorder,anxiety,disease_disease
disorder,anxiety,disease_disease
leader,he,disease_gene
leader,she,gene_gene
exercise,class,gene_treat_procedure
people,type,disease_species
ifit1,presence,treat_procedure_gene
infection,ga,gene_disease
ga,direct treatment,treat_procedure_gene
ebov,ga,gene_species
viral infection,ga,gene_disease
revision,guidance,treat_procedure_treat_procedure
viral,virus,disease_disease
plp2 domain,plp2 domain,gene_gene
ub,plp2,gene_gene
ubiquitin,plp2,gene_gene
tm,plp2,gene_drug
replicase polyproteins,nsp2,gene_gene
detected,h3n2,drug_treat_procedure
anxiety,hysteria,disease_disease
disorder,therapy exposure,treat_procedure_disease
combined therapy,pharmacotherapy,treat_procedure_treat_procedure
translation initiation factor,detection,treat_procedure_gene
coronavirus,detection,treat_procedure_species
nsp2,fusion,treat_procedure_gene
nsps,nsp2,gene_gene
person,respiratory symptom,disease_species
pdc,mhc class ii,gene_disease
pdc,35,drug_disease
receptor,35,drug_gene
coronavirus,ifn,gene_species
siv,infection,disease_species
rhesus macaque,pdc,disease_species
finding,fusion,treat_procedure_symptom
mpl,lipopeptides,gene_drug
dmso,lipopeptides,gene_drug
bcg,presence,treat_procedure_disease
bcg,immunization,treat_procedure_disease
ppd,stimulation,treat_procedure_disease
infectious disease,oas1,gene_disease
autoimmunity,ifns,gene_disease
release,application,treat_procedure_treat_procedure
hemodialysis,12,gene_treat_procedure
fever,rash,symptom_symptom
app,ecg,gene_gene
human,rabies virus infection,disease_species
medical therapy,change,treat_procedure_treat_procedure
ibd,covid pandemic,disease_disease
sodium citrate,plasma,gene_drug
diminished,alveolar damage,disease_disease
diminished,damage,gene_disease
kit,kit,gene_gene
fusion,ha,disease_treat_procedure
influenza a,zanamivir,drug_species
administered intravenously,peramivir,drug_treat_procedure
influenza virus,ribavirin,drug_species
host,np,disease_gene
transmembrane protein,m2 ion channel protein,gene_gene
prophylaxis,ah,gene_treat_procedure
clearance,respiratory symptom,disease_treat_procedure
infectious disease,pattern,gene_disease
bird,influenza virus,disease_species
liver failure,inflammation,disease_disease
card,he,disease_treat_procedure
avascular necrosis,change,treat_procedure_disease
necrosis,change,treat_procedure_disease
hyperlipidemia,change,treat_procedure_disease
critical,host cell receptor,gene_disease
thrombin,glycyrrhizin,drug_gene
covid-19,alveolar damage,disease_disease
covid-19,diffuse alveolar damage,disease_disease
encephalitis,encephalitis virus,disease_disease
human,encephalitis virus,disease_species
wnv,alpha virus,disease_disease
change,thymus,disease_treat_procedure
oedema,presence,treat_procedure_disease
pulmonary oedema,presence,treat_procedure_disease
covid-19,lu,disease_disease
acute respiratory syndrome,respiratory tract infection,disease_disease
respiratory syndrome,respiratory tract infection,disease_disease
severe acute respiratory syndrome,respiratory tract infection,disease_disease
syndrome,respiratory tract infection,disease_disease
lymphopenia,laboratory abnormality,disease_disease
distress syndrome,lymphopenia,disease_disease
acute respiratory distress syndrome,lymphopenia,disease_disease
acute respiratory distress syndrome,anemia,disease_disease
distress syndrome,anemia,disease_disease
respiratory distress syndrome,anemia,disease_disease
respiratory distress syndrome,lymphopenia,disease_disease
antiviral therapy,finding,symptom_treat_procedure
therapy,finding,symptom_treat_procedure
barotrauma,reduction,treat_procedure_disease
right,carcinoma,disease_disease
psychotherapy,trauma,disease_treat_procedure
interpersonal psychotherapy,trauma,disease_treat_procedure
inclusion,community,disease_gene
community,dementia,disease_disease
inclusion,impact,gene_gene
hc,antibody,gene_species
impact,spike,gene_gene
parasitic disease,impact,gene_disease
impact,invasive,disease_gene
transport,disease,disease_gene
host,emerging disease,disease_gene
pandemic,met,drug_disease
cattle,bovine tuberculosis,disease_species
isolation,vaccine,disease_treat_procedure
pedv,vaccine,disease_drug
ct,full length s protein,gene_drug
airborne,virus,disease_disease
flaccid paralysis,syndrome,disease_symptom
afp,syndrome,disease_disease
paralysis,syndrome,disease_disease
patient,cardiovascular complication,disease_species
myocardial infarction,he,disease_disease
left ventricular dysfunction,he,disease_disease
dysfunction,he,disease_disease
oxygen,she,gene_drug
pao2,effusion,disease_drug
opacity,acute respiratory distress syndrome,disease_disease
opacity,syndrome,disease_disease
neuromuscular blockade,she,gene_treat_procedure
ventilator,decompression,treat_procedure_disease
forgetfulness,booster,treat_procedure_symptom
matrix,mask,gene_treat_procedure
co,-1,gene_drug
reduction,-1,gene_treat_procedure
gene,psi,gene_gene
rous sarcoma virus,end,gene_species
gammaretrovirus,moloney murine leukemia virus,disease_disease
cardioviruses,polymerase,gene_disease
fijiviruses,virus,disease_disease
cattle,inoculation,treat_procedure_species
venous thromboembolism,treatment,treat_procedure_disease
thromboembolism,treatment,treat_procedure_disease
community,sari,disease_disease
impact,zoonosis,disease_gene
hypertension,sars cov infection,disease_disease
hypertension,hemorrhagic stroke,disease_disease
ich,matrix metalloproteinases,gene_gene
ang i,ace,drug_gene
elevation,ace2 deficiency,disease_treat_procedure
brain,ace2 deficiency,disease_disease
tonsillectomy,adenoidectomy,treat_procedure_treat_procedure
acid,body,gene_drug
coronaviruses,demyelinating disease,disease_species
lead,gamma interferon,gene_treat_procedure
end,plan,disease_gene
paraplegia,retrobulbar neuritis,disease_disease
lipoprotein,transport,gene_gene
meninges,inflammatory lesion,disease_disease
cns,ganglioside,drug_disease
reduction,change,treat_procedure_treat_procedure
csf,change,treat_procedure_gene
serum igg,csf,gene_gene
brain,immunoglobulin,gene_disease
relapse,serum,gene_disease
demyelination,serum,gene_disease
bp,stimulation,treat_procedure_disease
disease,allergic encephalomyelitis,disease_disease
autoimmune disease,allergic encephalomyelitis,disease_disease
autoimmune disease,encephalomyelitis,disease_disease
rabbit,eae,disease_species
guinea pig,peptide fragment,gene_species
patient,bp,disease_species
brain,deficiency,disease_disease
bp,inoculation,treat_procedure_disease
inoculation,treatment,treat_procedure_treat_procedure
immunocompromised,influenza infection,disease_disease
pattern,potyvirus,disease_gene
serotypes,adv,drug_disease
immunocompetent,adv,drug_disease
treatment,cidofovir,drug_treat_procedure
adv,cidofovir,drug_drug
urti,rsv infection,disease_disease
prophylaxis,monoclonal antibody,drug_treat_procedure
child,common cold,disease_species
oc43,hcov,drug_gene
infection,piv,disease_disease
respiratory infection,piv,disease_disease
infection,hcov,drug_disease
respiratory infection,hcov,drug_disease
respiratory infection,hrv,disease_disease
ace2,s glycoprotein,gene_gene
acute lung injury,acute lung injury,disease_disease
acute lung injury,lung injury,disease_disease
infectious disease,drug,drug_disease
dpp4,rbds,disease_gene
sars coronavirus,infection,disease_species
fc fragment,antibody,gene_gene
chip,immobilization,treat_procedure_treat_procedure
virus,public,disease_disease
chronic,inflammatory bowel disease,disease_disease
biological therapy,treatment,treat_procedure_treat_procedure
covid-19,cardiovascular disease,disease_disease
alt,son,gene_gene
alanine aminotransferase,son,gene_gene
giant virus,gene,gene_disease
tyr,gly,drug_drug
critical,base,gene_disease
s. cerevisiae,expression,treat_procedure_species
trna,neurodegeneration,disease_gene
end,peptide,drug_gene
ndei,coomassie blue,drug_gene
ndei,coomassie,drug_gene
men,infection,disease_species
ace2,androgen receptor,gene_gene
expression,androgen receptor,gene_treat_procedure
se,irrigation,treat_procedure_drug
expression,se,drug_treat_procedure
sugar,amino acid,drug_drug
anthocyanins,amino acid,drug_drug
se,amino acid,drug_drug
trachea,nasopharynx,disease_disease
lp,lta,drug_gene
injury,tni,gene_disease
cardiac injury,tni,gene_disease
tnfa,expression,treat_procedure_gene
cytomegalovirus,stimulation,treat_procedure_disease
human cytomegalovirus,stimulation,treat_procedure_disease
cns,release,treat_procedure_disease
cns,therapy,treat_procedure_disease
release,therapy,treat_procedure_treat_procedure
infection,surgery,treat_procedure_disease
stopgo,protein,gene_gene
sugarcane yellow leaf virus,potato leaf roll virus,disease_disease
barley yellow dwarf virus,loop,gene_disease
hiv 1,ccr5,gene_species
detected,no,gene_treat_procedure
prophylaxis,meropenem,drug_treat_procedure
bsi,icu,disease_disease
patient,wound infection,disease_species
h. influenzae,all,gene_species
kidney infection,acute pyelonephritis,disease_disease
kidney infection,pyelonephritis,disease_disease
gb,delivery,treat_procedure_disease
chlamydia,all,gene_species
nocardiosis,tuberculosis,disease_disease
patient,antibiotic therapy,treat_procedure_species
patient,prophylactic antibiotic therapy,treat_procedure_species
bkv,sv40,gene_disease
child,sv40,gene_species
cv,beta lactamases,gene_drug
finding,erm,gene_symptom
extrapulmonary tuberculosis,tuberculosis,disease_disease
tuberculosis,tuberculosis,disease_disease
extrapulmonary infection,cervical lymphadenitis,disease_disease
infection,lymphadenitis,disease_disease
extrapulmonary infection,lymphadenitis,disease_disease
infection,cervical lymphadenitis,disease_disease
tuberculosis,fluid,disease_disease
colorectal surgery,chemoprophylaxis,treat_procedure_treat_procedure
bone marrow transplant,legionellosis,disease_treat_procedure
patient,legionellosis,disease_species
chloramine,disinfection,treat_procedure_drug
aim,pneumonia,disease_treat_procedure
interferon,combination therapy,treat_procedure_gene
plasma,tf,gene_gene
interferon alpha,therapy,treat_procedure_gene
interferon alpha,treatment,treat_procedure_gene
3a,antibody,gene_gene
n. gonorrhoea,ciprofloxacin,drug_species
quinolone,ciprofloxacin,drug_drug
chromosome,expression,treat_procedure_gene
therapy,direct treatment,treat_procedure_treat_procedure
detected,esbls,gene_treat_procedure
p. aeruginosa,detection,treat_procedure_species
ethanol,transposition,treat_procedure_drug
high temperature,transposition,treat_procedure_symptom
s. cerevisiae,trna,gene_species
functional,carnation ringspot virus,disease_gene
gag,pol,gene_gene
antibody,ca,drug_gene
ifa,wb,disease_gene
sa,wbc,gene_gene
child,crp,gene_species
ba,bd,disease_disease
bacteremia,febrile neutropenia,disease_disease
ciprofloxacin,treatment,treat_procedure_drug
anthrax,anthrax,drug_drug
respiratory infection,lf,disease_disease
gnb,treatment,treat_procedure_drug
animal,a2,gene_species
erythrocyte,leucocyte,gene_gene
syndrome,cdt,disease_disease
uraemic syndrome,cdt,disease_disease
disease,cdt,disease_disease
large,cdt,disease_gene
quinolone,cip,disease_drug
p. aeruginosa,cip,disease_species
polypeptide,gene,gene_gene
mhv,ibv,drug_species
tgev,cloning,gene_species
integral membrane protein,polypeptide,gene_gene
membrane protein,polypeptide,gene_gene
membrane protein gene,cdna,gene_gene
tgev,membrane protein gene,gene_species
virus,deltacoronavirus,disease_disease
coronavirus,same,disease_species
enteric coronavirus,same,disease_disease
pandemic,acute respiratory syndrome coronavirus 2,disease_disease
disorientation,she,gene_symptom
encephalopathy,she,gene_disease
lethargic,encephalopathy,disease_symptom
agitated,she,gene_symptom
coronaviruses,cns,disease_species
interleukin 6,macrophage,gene_gene
detection,she,gene_treat_procedure
lymphocytopenia,she,gene_disease
cough fever,he,disease_symptom
positioning,positioning,treat_procedure_treat_procedure
panic,epidemic,disease_disease
era,viral infection,disease_disease
era,infection,disease_disease
administration,mitoxantrone,drug_treat_procedure
administration,cyclophosphamide,drug_treat_procedure
flaccid paralysis,respiratory failure,disease_symptom
paralysis,respiratory failure,disease_disease
child,fungal infection,disease_species
48,antiretroviral therapy,treat_procedure_drug
48,therapy,treat_procedure_drug
step,nsp7,gene_gene
ifn β,orf4a,gene_gene
induction,mavs,gene_treat_procedure
cellular pattern recognition receptor,ligation,treat_procedure_gene
treatment,opportunistic infection,disease_treat_procedure
h1n1,viral infection,disease_drug
infection,cmv,drug_disease
hypoxaemia,corticosteroid,drug_disease
pig,inflammation,disease_species
csfv,autophagy,gene_disease
denv,upr,gene_species
upr,csfv,disease_gene
acidification,azt,drug_treat_procedure
tgn,azt,drug_gene
azt,monolayers,drug_drug
sars cov,furin cleavage site,gene_species
cf,azt,drug_disease
matrix,matrix,treat_procedure_treat_procedure
threonine,amino acid,drug_drug
methionine,threonine,drug_drug
set,construction,treat_procedure_gene
tnf,ifn,gene_gene
allophycocyanin,ifn,gene_gene
phycoerythrin,anti-human cd3,gene_drug
phycoerythrin,cd3,gene_drug
seasonal,ih,disease_species
disease,ha,disease_disease
disease,ih,disease_disease
mhv,nsp1,gene_species
mhv,p65,gene_species
par,cell,gene_gene
usp14,presence,treat_procedure_gene
autophagy,dmv,drug_gene
nsp2,nsp8,gene_gene
ssrna,nsp9,gene_gene
drug,rdrp,gene_drug
mhv,nsp14,gene_species
protein,tyr,drug_gene
packed,full length,gene_treat_procedure
cdi,tube,gene_disease
cdi,nasogastric tube,treat_procedure_disease
lipid,infection,disease_gene
vesicular stomatitis virus,lipid,gene_species
respiratory virus,vaccine,disease_species
respiratory syncytial virus,vaccine,disease_species
ade,vaccine,disease_disease
infiltration,alum,drug_treat_procedure
