object,subject,relation
acute infection,antibody,gene_disease
ebola virus,acute infection,disease_disease
animal model,antibody,gene_species
hiv 1,drug therapy,treat_procedure_species
blood,act,gene_disease
liver,drug,drug_disease
vacuole,influenza virus,disease_gene
step,cytosol,gene_gene
hcv,treatment,treat_procedure_disease
filovirus,ebola,disease_disease
induced hypotension,septic shock,disease_treat_procedure
hypotension,septic shock,disease_disease
septic shock,lp,gene_disease
disease,meningitis,disease_disease
lyme disease,chronic arthritis,disease_disease
lyme disease,erythema chronicum migrans,disease_disease
bacteraemia,endocarditis,disease_disease
human milk,mucin,gene_gene
virus,lactoferrin,drug_disease
human milk,cd4,gene_gene
human milk,glycopeptides,gene_gene
human milk,secretory iga antibody,gene_gene
vagina,egg,gene_disease
ovum,sperm,gene_gene
dry,card,disease_symptom
surgical,condition,disease_treat_procedure
lethargic,impaction,disease_disease
treatment,bird,disease_treat_procedure
hen,inflammation,disease_species
mass,bird,disease_gene
hpai,lpai,disease_disease
vitamin a,virus,disease_drug
acute stress,bird,disease_symptom
surgical removal,condition,disease_treat_procedure
removal,condition,disease_treat_procedure
escherichia coli,gene,gene_species
cd4,attachment,treat_procedure_gene
antiviral therapy,step,gene_treat_procedure
protein m2,amantadine,drug_gene
ha,amantadine,drug_disease
community,influenza epidemic,disease_disease
gene,varicella zoster virus,disease_gene
pedv infection,endou,gene_disease
rna 1,endou,gene_gene
endou,rna,disease_gene
lyme disease,ixodes scapularis,disease_disease
avian coronavirus,avian infectious bronchitis virus,disease_disease
transmissible,mv,disease_disease
class,virus,disease_gene
chemotherapy,hsp90,gene_treat_procedure
virus,epstein barr virus,disease_disease
human,ebv infection,disease_species
npc,lmp1,gene_disease
expression,lmp1,gene_treat_procedure
human virus,ebv,disease_disease
mouse,syndrome,disease_species
sulfate,hsv,disease_drug
receptor,cd155,gene_gene
protein,nucleic acid,gene_gene
virus,hemagglutinin glycoprotein,gene_disease
protein,acid,drug_gene
cellular membrane,fusion,gene_gene
viral membrane,cellular membrane,gene_gene
membrane,cellular membrane,gene_gene
viral membrane,membrane,gene_gene
infectious,virion,gene_disease
genome,core,gene_gene
core particle,rt,drug_gene
adenovirus protease,glu,drug_gene
adenovirus protease,cys,drug_gene
papain,glu,drug_gene
papain,cys,drug_gene
cell surface,genome,gene_gene
genome,cellular oncogene,gene_gene
tumor,oncogene,gene_disease
tumor,cellular oncogene,gene_disease
genome,oncogene,gene_gene
viremia,virus,disease_disease
hantavirus pulmonary syndrome,sin nombre virus,disease_disease
animal,disease,disease_species
albumin,low density lipoprotein,gene_gene
basolateral plasma membrane,protein,gene_gene
plant,flavonoid,drug_disease
lipid raft,m2,gene_gene
ectodomain,antibody,gene_gene
ectodomain,monoclonal antibody,drug_gene
protein,p7,gene_gene
2009,lipid bilayers,gene_disease
2009,p7,gene_disease
p7,presence,treat_procedure_gene
2009,hma,drug_disease
phenylalanine,peptide,drug_drug
tmd2,finding,symptom_gene
face,lysine,drug_disease
pore,tmd2,gene_gene
genome,amino acid,drug_gene
lipid bilayer,peptide,drug_gene
mycobacterium tuberculosis,protein,gene_species
light,protein,gene_gene
m2,presence,treat_procedure_gene
pore,amantadine,drug_gene
protein,amantadine,drug_gene
cavity,amantadine,drug_disease
alanine,glycine,drug_drug
helix,rimantadine,drug_disease
p7,amantadine,drug_gene
hiv 1,vpu,gene_species
membrane,terpenoids,drug_gene
presence,sars,disease_treat_procedure
mouse,polypeptide,gene_species
antibody,polypeptide,gene_gene
s glycoprotein,vaccinia virus,disease_gene
antibody,vesicular stomatitis virus,disease_gene
antibody,stomatitis virus,disease_gene
vaccine,s protein,gene_disease
mouse,s protein,gene_species
virus,trs,disease_disease
type 2 pneumocyte hyperplasia,inoculation,treat_procedure_disease
sars,antibody,gene_disease
disease,consumption,disease_disease
high blood pressure,consumption,disease_disease
hyperlipidemia,consumption,disease_disease
diabetes,consumption,disease_disease
cancer,consumption,disease_disease
chronic disease,diabetes,disease_disease
metabolic disease,diabetes,disease_disease
insulin resistance,consumption,disease_disease
barley,insulin resistance,disease_species
arterial sclerosis,insulin resistance,disease_disease
barley,polyphenols,drug_species
metabolic syndrome,dyslipidemia,disease_disease
syndrome,dyslipidemia,disease_disease
diabetes,fatty liver,disease_disease
headache,nasal congestion,disease_disease
headache,congestion,disease_disease
bone loss,disease,disease_disease
bone loss,cardiovascular disease,disease_disease
alveolar bone loss,disease,disease_disease
alveolar bone loss,cardiovascular disease,disease_disease
chronic kidney disease,liver,disease_disease
kidney disease,liver,disease_disease
kidney disease,fatty liver,disease_disease
kidney disease,prostaglandin e2,drug_disease
chronic kidney disease,fatty liver,disease_disease
chronic kidney disease,prostaglandin e2,drug_disease
flavonoid,polyphenols,drug_drug
barley,quercetin,drug_species
cardiovascular disease,polyphenols,drug_disease
disease,polyphenols,drug_disease
low density lipoprotein,inflammation,disease_gene
apolipoprotein e,low density lipoprotein,gene_gene
best,class,gene_gene
prevention,consumption,disease_treat_procedure
homo sapiens,fate,gene_species
infection,picornavirus,disease_disease
rat,picornavirus,disease_species
infection,poxvirus,disease_disease
infectious,rv,disease_disease
acute infection,infection,disease_disease
fetal infection,infection,disease_disease
viremia,infection,disease_disease
rat,polyoma virus,disease_species
keratoconjunctivitis,inflammation,disease_disease
cyclophosphamide,treatment,treat_procedure_drug
inflammation,necrosis,disease_disease
prednisolone,immunosuppression,disease_drug
interstitial pneumonia,infection,disease_disease
parainfluenza virus 1,sendai virus,disease_disease
rat,sendai virus infection,disease_species
lung,rhinitis,disease_disease
red,rhinitis,disease_gene
autoimmunity,asbestos,disease_disease
tumor immunity,autoimmunity,disease_disease
t cell receptor,gene,gene_gene
gene,18 rrna,gene_gene
virus,nucleolus,gene_disease
erosion,necrosis,disease_disease
salivary gland,persistent infection,disease_disease
salivary gland,infection,disease_disease
rrv,interstitial pneumonia,disease_drug
rrv,pneumonia,disease_drug
public,amr,disease_disease
drug,colistin,drug_drug
human health,virus,disease_disease
hong kong,h1n1 influenza pandemic,disease_gene
human,toxoplasmosis,disease_species
fusion,chromosome,gene_gene
seizure,change,treat_procedure_symptom
zika,trade,gene_disease
immunodeficiency,disease,disease_disease
woman,respiratory virus,disease_species
woman,virus,disease_species
woman,viral infection,disease_species
woman,respiratory viral infection,disease_species
woman,respiratory infection,disease_species
woman,caesarean section,disease_species
antibody,estrogen,drug_gene
pdc,expression,treat_procedure_disease
hiv infection,impact,gene_disease
maternal igg,receptor,gene_gene
igg,receptor,gene_gene
igg,fc receptor,gene_gene
maternal igg,fc receptor,gene_gene
receptor,fc receptor,gene_gene
gi,orf3,gene_disease
gi,protein,gene_disease
gastrointestinal,disease,disease_disease
hav,nov,disease_disease
consumption,virus,disease_disease
syndrome,hv,disease_disease
surface protein,cell,gene_gene
iron,transferrin,gene_drug
iron,iron,drug_drug
s. pneumoniae,lactoferrin,drug_species
mouse,lactoferrin,drug_species
rabbit,lactoferrin,drug_species
shigella flexneri infection,lactoferrin,drug_disease
cytomegalovirus,rna virus,disease_disease
host cell,peptide,drug_gene
hantavirus infection,lactoferrin,drug_disease
multifunctional,lactoferrin,drug_gene
protein,lactoferrin,drug_gene
h2o2,peroxidase,gene_drug
respiratory,clearance,treat_procedure_disease
salivary gland,virus,disease_disease
tubular,trachea,disease_disease
trunk,blood,disease_gene
cyst,lung,disease_disease
finding,cyst,disease_symptom
degeneration,necrosis,disease_disease
severe,injury,disease_disease
change,hyperplasia,disease_treat_procedure
pleural fibrosis,hyperplasia,disease_disease
fibrosis,hyperplasia,disease_disease
type,mesothelioma,disease_disease
neoplasm,neoplasm,disease_disease
carcinoma,mesothelioma,disease_disease
lung,neoplasm,disease_disease
damage,presence,treat_procedure_gene
neoplasm,presence,treat_procedure_disease
pattern,matrix protein,gene_gene
change,matrix protein,gene_treat_procedure
hsp70,hsp90,gene_gene
cp,26 proteasome,gene_disease
nucleolus,tat,gene_gene
atp,end,gene_drug
translocon,srp,gene_gene
membrane,ribosome,gene_gene
membrane,srp,gene_gene
yeast,kar2p,gene_species
enhanced,reduction,treat_procedure_disease
virus,hbv,disease_disease
polymerase,change,treat_procedure_gene
viral polymerase,change,treat_procedure_gene
class,type,disease_gene
influenza pandemic,influenza virus,disease_disease
influenza pandemic,avian influenza virus,disease_disease
pb2,ha,disease_gene
azt,virus,disease_drug
rt,presence,treat_procedure_drug
pr,virus,disease_disease
viral envelope,genome,gene_gene
envelope,genome,gene_gene
protein,monoclonal antibody,drug_gene
virus infection,monoclonal antibody,drug_disease
acid,influenza c virus,disease_drug
sialidase,treatment,treat_procedure_gene
host cell membrane,fusion,gene_gene
viral,gl,gene_disease
protein,cd46,gene_gene
filovirus,marburg virus,disease_disease
sv40,release,treat_procedure_gene
viremia,localized infection,disease_disease
disease,rift valley fever,disease_disease
hepatic cirrhosis,infection,disease_disease
body,hiv,disease_gene
patient,genesis,gene_species
sheep,scrapie,disease_species
mouse,neurodegenerative disease,disease_species
parkinsonism,disease,disease_disease
injection,disease,disease_treat_procedure
msa,disease,disease_gene
injection,neurodegenerative disease,disease_treat_procedure
infection,angiomatosis,disease_disease
infection,bacillary angiomatosis,disease_disease
cancer,kaposi sarcoma,disease_disease
shigella,gastrointestinal infection,disease_disease
amyloid plaque,amyloid,disease_disease
confusion,genital ulcer,disease_disease
chancre,genital ulcer,disease_symptom
confusion,ulcer,disease_disease
chancre,ulcer,disease_symptom
infant,pneumonitis,disease_species
bacteremia,pneumonitis,disease_disease
meningitis,pneumonitis,disease_disease
reddened skin,erythema infectiosum,disease_symptom
yersinia enterocolitica,bacillary dysentery,disease_species
yersinia enterocolitica,dysentery,disease_species
disease,lymphogranuloma venereum,disease_disease
candidal infection,infection,disease_disease
induction,injection,treat_procedure_treat_procedure
small intestine,cd4,gene_disease
scarification,vaccination,treat_procedure_treat_procedure
complement,iga antibody,gene_gene
induction,administration,treat_procedure_treat_procedure
ifn,vaginal administration,treat_procedure_gene
ifn,administration,treat_procedure_gene
cpg odns,ifn,gene_gene
mouse,ccr1,gene_gene
fusion protein,myelin basic protein,gene_gene
apc,treatment,treat_procedure_gene
homology,viral polymerase,gene_gene
replicase gene,host cell,gene_gene
rtc,nsps,gene_drug
helicase domain,nsp13,gene_gene
protein,spike protein,gene_gene
polymerase,nsp8,gene_gene
protein,polymerase,gene_gene
hcovs,hcov,drug_disease
sars cov,ata,drug_disease
rdrp,ata,drug_gene
rdrp,expression,treat_procedure_gene
spike,expression,treat_procedure_gene
expression,sirna,gene_treat_procedure
apical membrane,release,treat_procedure_gene
exocrine pancreatic insufficiency,storage,gene_disease
dog,neoplasia,disease_species
condition,acute pancreatitis,disease_disease
damage,pancreatitis,disease_gene
infiltration,disease,disease_treat_procedure
necrosis,toxoplasmosis,disease_disease
feline infectious peritonitis,toxoplasma gondii,disease_disease
replacement,pancreas,disease_treat_procedure
metabolic disease,dm,disease_disease
disease,dm,disease_disease
dog,dm,disease_species
protein,aunps,drug_gene
target gene,aunps,drug_gene
aunps,enterotoxin b,gene_drug
2009,aunps,drug_disease
melamine,detection,treat_procedure_drug
matrix,wiring,treat_procedure_treat_procedure
damage,lysine,drug_gene
application,tag,gene_treat_procedure
virus,cholera,disease_disease
pandemic flu,cholera,disease_disease
anthrax,release,treat_procedure_disease
illness,release,treat_procedure_symptom
public,panic,disease_disease
influenza a,treatment,treat_procedure_disease
rsv,treatment,treat_procedure_disease
continuous positive airway pressure,he,disease_treat_procedure
renal replacement,he,disease_disease
replacement,he,disease_treat_procedure
giant,nucleus,gene_disease
parasitic,virus,disease_disease
infection,chicken pox,disease_disease
shingle,chicken pox,disease_disease
epstein barr virus,herpesviruses,disease_disease
tumor,papillomaviruses,disease_disease
infection,receptor,gene_disease
allergic,rash,disease_disease
target cell,b19,gene_gene
allergic,disease,disease_disease
miscarriage,parvovirus,disease_disease
child,respiratory disease,disease_species
class,picornaviridae,disease_gene
illness,sars virus,disease_symptom
dengue virus,clinical syndrome,disease_disease
dengue virus,syndrome,disease_disease
yellow fever,dengue,disease_disease
rabies virus,severe,disease_disease
rabies virus,respiratory syncytial virus,disease_disease
rabies virus,respiratory virus,disease_disease
specie,respiratory syncytial virus,disease_species
lyssavirus,rabies virus,disease_disease
specie,severe,disease_species
specie,respiratory virus,disease_species
