,Unnamed: 0.1,subject,object,new_relation
30187,30299,h1n1,lung,disease_disease
30188,30300,neisseria meningitidis,aseptic meningitis,disease_disease
30189,30301,poultry disease,human,species_gene
30191,30303,virus,infection,disease_disease
30192,30304,ra component,lung,disease_disease
30193,30305,stat,influenza,species_disease
30194,30306,patient,oseltamivir,drug_drug
30196,30308,macaque,blood,disease_disease
30198,30310,cat,virus,gene_disease
30200,30312,sars-cov,coronavirus,species_disease
30202,30314,p6 c-terminal sequence,protein,gene_gene
30205,30317,2009,h1n1,gene_gene
30206,30318,hmpv,infant,species_species
30208,30320,vaccine,immunodeficiency virus,species_disease
30210,30322,virus,epidemic,disease_disease
30212,30324,infection,child,species_species
30214,30326,gene,green,species_species
30215,30327,host,acid,drug_drug
30216,30328,rhesus macaque,macaque,species_species
30217,30329,conjunctivitis,interstitial pneumonia,disease_disease
30220,30332,patient,malaria,disease_disease
30222,30334,chronic disease,mouse,species_species
30223,30335,ata,viral,gene_disease
30224,30336,vaccine,mouse,species_species
30226,30338,virus,human,species_gene
30230,30342,virus,acute illness,disease_disease
30231,30343,cchf,febrile illness,disease_disease
30232,30344,virus,virus,gene_disease
30234,30346,rsv,virus,gene_disease
30236,30348,hcov-nl63,receptor,gene_gene
30237,30349,patient,renal impairment,disease_disease
30238,30350,rare disease,human,species_gene
30241,30353,virus,arbidol,drug_drug
30242,30354,crd,mannose-bovine serum albumin,gene_gene
30243,30355,disease,turkey,species_species
30244,30356,fever,child,species_species
30247,30359,woman,high fever,disease_disease
30250,30362,patient,influenza,species_disease
30251,30363,haemagglutinin,virus,gene_disease
30252,30364,patient,steroid,drug_drug
30253,30365,sars-cov infection,human,species_gene
30257,30369,ata,influenza infection,disease_disease
30261,30373,sars,human,species_gene
30262,30374,hcv,liver cirrhosis,disease_disease
30263,30375,virus,acute illness,disease_disease
30264,30376,rhesus monkey,antibody,gene_gene
30266,30378,cytokine storm,viral infection,disease_disease
30267,30379,pig,human,species_gene
30269,30381,renin,hypertension,disease_disease
30272,30384,demyelination,mouse,species_species
30274,30386,hcv,patient,species_species
30283,30395,patient,respiratory infection,disease_disease
30284,30396,patient,influenza virus infection,disease_disease
30285,30397,a. baumanii,infection,disease_disease
30287,30399,alum,uric acid,drug_drug
30288,30400,venezuelan equine encephalitis virus,equine encephalitis virus,species_species
30292,30404,replicase polyproteins,coronavirus,species_disease
30293,30405,tetrodotoxin,small,gene_gene
30303,30415,hrv infection,lower,disease_disease
30304,30416,tgev,pig,species_species
30305,30417,pig,antibody,gene_gene
30307,30419,hiv,fusion,gene_gene
30310,30422,nsp12,rna,gene_gene
30313,30425,patient,chronic drug abuse,disease_disease
30314,30426,afp,child,species_species
30319,30431,cd147,matrix metalloproteinase,gene_gene
30321,30433,sdav,interstitial pneumonia,disease_disease
30324,30436,viral polymerase,flavivirus,species_disease
30325,30437,rat,mouse,species_species
30329,30441,parvum,calf,species_species
30330,30442,acute illness,coronavirus,species_disease
30331,30443,piceatannol,curcumin,drug_drug
30333,30445,gpδmucin,cell,gene_gene
30334,30446,orf1b,replicase polyprotein,gene_gene
30337,30449,sars coronavirus,pulmonary syndrome,disease_disease
30340,30452,metalloproteinases,zinc,drug_drug
30342,30454,s2 subunit,fusion,gene_gene
30344,30456,hyperglycaemia,insulin resistance,disease_disease
30346,30458,patient,critical illnes,disease_disease
30347,30459,rsv,child,species_species
30348,30460,influenza virus,acute disease,disease_disease
30349,30461,s1-ig,infection,disease_disease
30353,30465,hyperglycaemia,insulin resistance,disease_disease
30355,30467,ns5,multifunctional,gene_gene
30357,30469,csa,cyclophilin,gene_gene
30359,30471,human rhinovirus,child,species_species
30360,30472,mouse,demyelination,disease_disease
30361,30473,acid,glycine,drug_drug
30362,30474,patient,dyspnea,disease_disease
30364,30476,patient,flu,disease_disease
30369,30481,teriflunomide,mouse,species_species
30370,30482,virus,human,species_gene
30374,30486,diabetes,respiratory distress syndrome,disease_disease
30376,30488,virus,acute respiratory illness,disease_disease
30379,30491,aom,child,species_species
30380,30492,patient,myalgia,disease_disease
30384,30496,bcv,respiratory disease,disease_disease
30385,30497,e protein,integral membrane protein,gene_gene
30386,30498,rnasel,nuclease,gene_gene
30388,30500,patient,lung injury,disease_disease
30389,30501,patient,steroid,drug_drug
30391,30503,sudden death,human,species_gene
30392,30504,prr,cell,gene_gene
30393,30505,dog,diarrhea,disease_disease
30395,30507,sin nombre virus,hantavirus,species_disease
30396,30508,patient,fever,disease_disease
30397,30509,viral pneumonia,human,species_gene
30400,30512,p. aeruginosa,mouse,species_species
30401,30513,adenovirus,virus,gene_disease
30404,30516,e. coli,human,species_gene
30408,30520,patient,virus,gene_disease
30412,30524,syndrome,respiratory illness,disease_disease
30414,30526,virus,lung injury,disease_disease
30415,30527,interferon β,interferon α,gene_gene
30416,30528,isg20,flavivirus,species_disease
30417,30529,sendai virus infection,protein,gene_gene
30418,30530,influenza,virus,gene_disease
30420,30532,hypothermia,cardiac arrest,disease_disease
30421,30533,patient,coughing,disease_disease
30423,30535,patient,seasonal,species_disease
30425,30537,rna virus,coronavirus,species_disease
30428,30540,antibody,fusion,gene_gene
30431,30543,brome mosaic virus,alphavirus-like superfamily,gene_gene
30433,30545,kidney lesion,type,disease_disease
30434,30546,tf3,tea,species_species
30435,30547,h275y,neuraminidase,gene_gene
30437,30549,pulmonary inflection,voriconazole,drug_drug
30442,30554,syndrome,acute respiratory illness,disease_disease
30443,30555,pig,lower,disease_disease
30444,30556,community,patient,species_species
30445,30557,virus,chicken,species_species
30446,30558,e. faecium,fluid,disease_disease
30447,30559,necrotic dermatitis,inflammation,disease_disease
30450,30562,virus,antibody,gene_gene
30452,30564,covid-19,infection,disease_disease
30453,30565,virus,acute disease,disease_disease
30456,30568,enterovirus,child,species_species
30460,30572,person,common cold,disease_disease
30462,30574,p gene,transcriptase,gene_gene
30463,30575,hspgs,core protein,gene_gene
30466,30578,patient,severe,disease_disease
30467,30579,infectious,flu,disease_disease
30469,30581,mhv infection,host,gene_gene
30470,30582,il-8,patient,species_species
30472,30584,influenza virus,acute disease,disease_disease
30475,30587,jhm.sd n,virus,gene_disease
30477,30589,lung,edema,disease_disease
30478,30590,mouse,imiquimod,drug_drug
30480,30592,patient,dysphagia,disease_disease
30482,30594,antibody,antibody,gene_gene
30488,30600,patient,influenza,species_disease
30490,30602,cypa,protein,gene_gene
30491,30603,person,pandemic,disease_disease
30495,30607,cd147,matrix metalloproteinase,gene_gene
30497,30609,cd151,gene 1,gene_gene
30499,30611,c1q,antibody,gene_gene
30500,30612,e. coli,protein,gene_gene
30501,30613,calf,diarrhoea,disease_disease
30502,30614,rab5,fluorescent protein,gene_gene
30505,30618,v39a,ceacam1,gene_gene
30506,30619,alb ts22,rna,gene_gene
30507,30620,anti-i-ab mab af6-120.1.2,ascites,disease_disease
30512,30625,rimantadine,patient,species_species
30514,30627,nsp16,nsp10,gene_gene
30516,30629,patient,respiratory distress syndrome,disease_disease
30517,30630,anemia,pneumonia,disease_disease
30522,30635,acute hyperglycaemia,insulin resistance,disease_disease
30524,30637,infection,meningoencephalitis,disease_disease
30526,30639,interferon,infection,disease_disease
30528,30641,nsp3-tm,protein,gene_gene
30529,30642,respiratory syncytial virus,rhinovirus,species_disease
30530,30643,severe acute respiratory syndrome,respiratory illness,disease_disease
30531,30644,patient,hypercapnia,disease_disease
30532,30645,patient,bacterial infection,disease_disease
30534,30647,human,respiratory disease,disease_disease
30536,30649,infection,parasite,disease_disease
30538,30651,tissue,liver,disease_disease
30540,30653,virus,native,gene_gene
30541,30654,calf,fever,disease_disease
30542,30655,patch,green,species_species
30547,30660,mouse,mouse,species_species
30549,30662,person,acute human ehrlichiosis,disease_disease
30551,30664,woman,acute febrile illness,disease_disease
30553,30666,paralysis,dyspnea,disease_disease
30554,30667,acute infection,virus,gene_disease
30555,30668,patient,flu-like illness,disease_disease
30556,30669,pmos,guinea pig,species_species
30557,30670,sars-cov,human,species_gene
30559,30672,patient,carbon dioxide,drug_drug
30561,30674,dog,major,disease_disease
30565,30678,h1n1 virus,mouse,species_species
30567,30680,tissue hypoperfusion,patient,species_species
30569,30682,gene,insulin-like growth factor binding protein 3,gene_gene
30570,30683,cytokine storm,virus,gene_disease
30571,30684,fluid,abnormal,disease_disease
30572,30685,hla,infection,disease_disease
30574,30687,jhm1a,mouse,species_species
30575,30688,demyelination,mouse,species_species
30576,30689,hrv,child,species_species
30579,30692,sg mrna,leader,gene_gene
30582,30695,infection,h1n1,gene_gene
30584,30697,cat,plague,disease_disease
30586,30699,pulmonary disease,acquired immunodeficiency syndrome,disease_disease
30588,30701,patient,chronic infection,disease_disease
30593,30706,mouse,infection,disease_disease
30599,30712,patient,distress syndrome,disease_disease
30600,30713,hrv,infection,disease_disease
30601,30714,mhv infection,mouse,species_species
30605,30718,pig apobec3f,human,species_gene
30608,30721,virus,acute respiratory illness,disease_disease
30610,30723,disease,disease,disease_disease
30612,30725,infection,child,species_species
30614,30727,influenza,respiratory virus,species_disease
30615,30728,severe anemia,malaria,disease_disease
30616,30729,patient,bacterial infection,disease_disease
30617,30730,patient,influenza,species_disease
30618,30731,nendou,coronavirus,species_disease
30619,30732,rig-i,rna,gene_gene
30620,30733,orir,class,gene_gene
30625,30738,mhv-a59,encephalitis,disease_disease
30629,30742,disease,chronic obstructive pulmonary disease,disease_disease
30630,30743,tyx,infectious,gene_disease
30631,30744,sars-cov main rdrp,class,gene_gene
30632,30745,hyperthermia,ischemia,disease_disease
30633,30746,yeast,pulmonary disease,disease_disease
30635,30748,rubella virus,fever,disease_disease
30638,30751,antibody,lyssavirus,disease_disease
30639,30752,woman,ovarian cancer,disease_disease
30640,30753,rhinovirus,respiratory tract infection,disease_disease
30644,30757,illness,dengue fever,disease_disease
30645,30758,asp,critical,disease_disease
30646,30759,patient,azithromycin,drug_drug
30649,30762,patient,leukocytopenia,disease_disease
30650,30763,ependymitis,granuloma,disease_disease
30651,30764,antibody,myocyte injury,disease_disease
30654,30767,rotavirus,diarrhoea,disease_disease
30655,30768,stat1,pulmonary fibrosis,disease_disease
30656,30769,patient,infection,disease_disease
30658,30771,dmxaa,flavonoid,drug_drug
30660,30773,infection,host,gene_gene
30661,30774,xnt,fibrosis,disease_disease
30662,30775,infection,respiratory,species_disease
30663,30776,person,human respiratory syncytial virus,species_species
30664,30777,infection,ebola virus,disease_disease
30666,30779,babesia microti,babesiosis,disease_disease
30667,30780,hcov-nl63,croup,disease_disease
30668,30781,pi3k,viral infection,disease_disease
30669,30782,autophagy,infection,disease_disease
30670,30783,h5n1 virus,hemagglutinin gene,gene_gene
30671,30784,sars-cov e protein,type,disease_disease
30673,30786,nf-κb,mutant,gene_gene
30675,30788,cd151,gene 1,gene_gene
30677,30790,ifitm protein,sialic acid,drug_drug
30680,30793,antibody,horseradish peroxidase,gene_gene
30684,30797,penetrenes,class,gene_gene
30687,30800,patient,cardiovascular disease,disease_disease
30689,30802,inflection,hepatitis,disease_disease
30690,30803,m protein,protein,gene_gene
30691,30804,disease,respiratory disease,disease_disease
30692,30805,patient,woman,species_species
30693,30806,tlrs,antigen,gene_gene
30694,30807,tumor,antibody,gene_gene
30701,30814,influenza,infection,disease_disease
30702,30815,rbd,major,disease_disease
30706,30819,virus,human,species_gene
30712,30825,patient,respiratory disorder,disease_disease
30716,30829,replicase,fusion,gene_gene
30717,30830,bovis,cattle,species_species
30719,30832,plague,rat,species_species
30720,30833,sars,fever,disease_disease
30721,30834,nand,fusion,gene_gene
30724,30837,ventilator,work of breathing,disease_disease
30727,30840,scfvs,antibody,gene_gene
30729,30842,flying fox,zoonotic disease,disease_disease
30730,30843,m gene sirnas,virus,gene_disease
30731,30844,hamster,infectious disease,disease_disease
30732,30845,mdms,influenza virus,species_disease
30735,30848,sars,virus,gene_disease
30737,30850,patient,pulmonary disease,disease_disease
30738,30851,chimpanzee,wild,gene_gene
30739,30852,hpai virus,mouse,species_species
30740,30853,hiv-1 infection,type 1 interferon,gene_gene
30743,30856,tenp,membrane protein,gene_gene
30744,30857,elastase,amino acid,drug_drug
30746,30859,hct recipient,varicella,species_disease
30749,30862,covid-19,person,species_species
30751,30864,hcov-nl63,human,species_gene
30752,30865,fatigue,patient,species_species
30753,30866,virus,virus,gene_disease
30757,30870,human,subacute sclerosing panencephalitis,disease_disease
30759,30872,eif4gi,pattern,gene_gene
30760,30873,inflection,pneumonia,disease_disease
30761,30874,influenza,infection,disease_disease
30762,30875,ebov,disseminated intravascular coagulation,disease_disease
30763,30876,h1n1 virus,mouse,species_species
30765,30878,tuberculosis,infection,disease_disease
30766,30879,infection,mouse,species_species
30768,30881,protein a,acid,drug_drug
30769,30882,antibody,mouse,species_species
30770,30883,epidemic,community,disease_disease
30772,30885,type i ifns,mouse,species_species
